id,Gender,Age,City,Profession,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction
130009,1,32,48,12,4,0.0,9,3,0
130017,1,32,9,12,4,0.0,8,2,0
130020,0,27,17,12,5,0.0,9,4,0
130036,0,20,18,12,4,0.0,8,3,0
130039,0,25,19,12,3,0.0,6,2,0
130043,0,23,31,12,2,0.0,6,4,0
130044,0,30,27,12,4,0.0,9,1,0
130051,1,27,47,12,5,0.0,6,3,0
130053,0,25,18,12,2,0.0,9,2,0
130055,1,25,2,12,2,0.0,9,4,0
130057,1,23,38,12,5,0.0,7,2,0
130068,0,31,7,12,4,0.0,6,4,0
130074,1,27,15,12,4,0.0,5,3,0
130075,0,33,36,12,3,0.0,5,5,0
130078,0,25,17,12,4,0.0,8,4,0
130084,0,21,22,12,5,0.0,9,2,0
130088,1,19,2,12,1,0.0,7,1,0
130089,1,27,42,12,5,0.0,8,3,0
130093,0,28,48,12,3,0.0,9,4,0
130098,1,27,48,12,4,0.0,7,4,0
130105,1,32,21,12,4,0.0,9,5,0
130110,1,25,48,12,3,0.0,10,3,0
130111,0,25,35,12,5,0.0,6,1,0
130113,0,20,42,12,2,0.0,10,4,0
130114,1,30,43,12,5,0.0,10,1,0
130117,1,29,12,12,5,0.0,6,5,0
130122,1,28,18,12,3,0.0,7,3,0
130126,0,29,27,12,1,0.0,7,1,0
130127,1,18,3,12,3,0.0,9,4,0
130129,1,28,48,12,1,0.0,6,5,0
130130,0,31,15,12,5,0.0,9,1,0
130137,1,25,36,12,3,0.0,8,3,0
130138,1,27,31,12,3,0.0,9,3,0
130139,1,18,44,12,3,0.0,9,2,0
130140,0,28,42,12,3,0.0,9,3,0
130141,1,33,37,12,1,0.0,9,1,0
130148,0,24,23,12,4,0.0,8,4,0
130151,1,25,4,12,2,0.0,10,1,0
130153,1,30,10,12,5,0.0,10,1,0
130159,1,28,46,12,3,0.0,8,1,0
130161,1,19,15,12,5,0.0,6,3,0
130164,0,33,17,12,3,0.0,9,4,0
130166,1,18,37,12,2,0.0,9,5,0
130169,1,31,6,12,3,0.0,9,1,0
130170,1,27,43,12,5,0.0,8,4,0
130172,1,20,42,12,5,0.0,9,2,0
130185,1,18,9,12,5,0.0,6,2,0
130190,1,28,37,12,4,0.0,10,2,0
130194,1,24,18,12,5,0.0,8,1,0
130199,1,24,18,12,3,0.0,8,3,0
130220,0,23,7,12,1,0.0,10,4,0
130223,1,31,22,12,1,0.0,9,3,0
130225,1,24,18,12,5,0.0,5,2,0
130230,1,22,44,12,5,0.0,6,4,0
130232,1,22,19,12,3,0.0,7,4,0
130237,0,30,18,12,1,0.0,7,4,0
130241,1,21,36,12,3,0.0,7,3,0
130251,1,33,38,12,4,0.0,5,3,0
130253,1,33,31,12,5,0.0,6,3,0
130273,0,29,7,12,5,0.0,10,4,0
130292,1,23,30,12,2,0.0,10,4,0
130295,0,33,6,12,1,0.0,8,3,0
130297,1,34,31,12,1,0.0,7,2,0
130299,1,18,48,12,1,0.0,10,4,0
130303,1,19,48,12,2,0.0,6,2,0
130305,0,21,6,12,5,0.0,10,2,0
130315,1,19,3,12,5,0.0,9,4,0
130321,1,18,27,12,5,0.0,5,1,0
130324,1,30,27,12,3,0.0,6,4,0
130325,1,23,27,12,2,0.0,7,1,0
130326,0,23,37,12,2,0.0,9,1,0
130338,1,23,38,12,4,0.0,7,2,0
130340,0,29,22,12,5,0.0,9,1,0
130342,0,20,17,12,4,0.0,7,5,0
130346,1,33,42,12,1,0.0,8,1,0
130350,1,25,19,12,2,0.0,10,4,0
130356,0,33,16,12,2,0.0,8,4,0
130361,0,25,15,12,4,0.0,9,2,0
130363,1,23,18,12,2,0.0,9,2,0
130370,1,34,17,12,3,0.0,5,3,0
130373,1,28,47,12,3,0.0,9,2,0
130376,1,21,38,12,5,0.0,9,2,0
130382,0,20,15,12,4,0.0,5,1,0
130385,1,18,16,12,4,0.0,8,5,0
130387,0,33,37,12,3,0.0,7,2,0
130392,0,33,42,12,1,0.0,8,3,0
130393,1,20,21,12,5,0.0,10,2,0
130395,0,33,48,12,3,0.0,8,2,0
130401,1,28,15,12,4,0.0,9,2,0
130402,1,19,18,12,1,0.0,10,4,0
130415,0,22,31,12,4,0.0,5,3,0
130416,1,18,23,12,1,0.0,8,1,0
130427,1,33,49,12,5,0.0,8,2,0
130435,0,29,42,12,1,0.0,9,3,0
130445,0,28,18,12,5,0.0,6,1,0
130448,0,32,49,12,3,0.0,7,1,0
130460,1,31,15,12,2,0.0,5,5,0
130461,0,20,12,12,5,0.0,6,4,0
130462,1,20,17,12,4,0.0,9,3,0
130470,1,18,7,12,3,0.0,6,2,0
130472,0,25,37,12,5,0.0,6,4,0
130484,1,29,17,12,4,0.0,10,5,0
130485,0,21,48,12,5,0.0,7,3,0
130488,1,28,9,12,5,0.0,10,2,0
130495,1,33,15,12,4,0.0,6,1,0
130497,1,27,18,12,2,0.0,7,3,0
130508,0,27,18,12,2,0.0,9,1,0
130517,1,19,18,12,5,0.0,7,5,0
130522,1,31,15,12,2,0.0,9,2,0
130529,0,22,2,12,3,0.0,8,3,0
130541,0,27,18,12,2,0.0,8,4,0
130555,1,18,9,12,5,0.0,6,2,0
130556,0,18,17,12,5,0.0,7,4,0
130566,1,31,10,12,3,0.0,8,4,0
130584,1,27,42,12,5,0.0,10,2,0
130592,1,19,38,12,4,0.0,8,3,0
130600,1,26,49,12,2,0.0,10,3,0
130601,1,23,4,12,4,0.0,5,1,0
130602,1,27,3,12,4,0.0,7,1,0
130628,1,33,4,12,3,0.0,6,2,0
130635,0,18,3,12,3,0.0,9,4,0
130646,0,21,18,12,5,0.0,9,2,0
130649,1,23,49,12,1,0.0,8,4,0
130652,0,21,22,12,1,0.0,8,1,0
130660,1,20,3,12,3,0.0,8,3,0
130664,1,28,35,12,1,0.0,6,4,0
130665,1,28,18,12,4,0.0,5,2,0
130667,1,20,16,12,1,0.0,9,4,0
130673,1,32,42,12,3,0.0,7,2,0
130683,1,33,44,12,4,0.0,6,2,0
130691,1,23,21,12,5,0.0,6,1,0
130696,1,25,17,12,5,0.0,9,3,0
130697,1,26,44,12,1,0.0,8,1,0
130698,0,23,43,12,5,0.0,7,3,0
130708,0,29,18,12,2,0.0,8,4,0
130709,1,21,6,12,3,0.0,6,1,0
130715,1,34,42,12,4,0.0,8,3,0
130719,0,24,22,12,4,0.0,6,3,0
130722,1,31,3,12,3,0.0,7,4,0
130732,1,28,36,12,4,0.0,9,2,0
130737,1,75,37,12,3,0.0,6,5,0
130742,1,30,27,12,1,0.0,8,4,0
130743,0,29,18,12,2,0.0,10,2,0
130752,0,20,36,12,1,0.0,10,1,0
130753,1,28,36,12,3,0.0,8,3,0
130754,0,23,18,12,4,0.0,6,1,0
130764,1,19,31,12,3,0.0,9,2,0
130770,1,23,19,12,3,0.0,6,4,0
130776,0,29,49,12,2,0.0,7,1,0
130783,0,29,18,12,2,0.0,8,5,0
130792,0,28,48,12,5,0.0,5,3,0
130794,0,28,12,12,5,0.0,7,2,0
130803,1,25,12,12,3,0.0,9,1,0
130806,0,29,48,12,1,0.0,9,4,0
130809,0,31,48,12,5,0.0,7,2,0
130810,1,21,37,12,1,0.0,10,3,0
130815,0,26,17,12,4,0.0,6,4,0
130819,0,34,46,12,3,0.0,6,5,0
130823,1,19,2,12,1,0.0,8,3,0
130824,1,24,4,12,2,0.0,7,5,0
130831,1,18,35,12,4,0.0,9,2,0
130833,1,25,35,12,2,0.0,7,3,0
130834,1,33,49,12,5,0.0,10,3,0
130838,1,22,2,12,4,0.0,6,4,0
130842,0,29,43,12,3,0.0,9,4,0
130853,1,23,35,12,4,0.0,8,4,0
130855,1,23,37,12,4,0.0,6,3,0
130856,0,24,15,12,4,0.0,10,1,0
130862,1,29,36,12,3,0.0,7,4,0
130866,1,29,9,12,4,0.0,8,1,0
130879,1,20,21,12,5,0.0,6,2,0
130880,0,29,21,12,3,0.0,8,3,0
130881,1,31,37,12,3,0.0,8,4,0
130890,1,25,2,12,2,0.0,10,2,0
130891,1,27,42,12,1,0.0,7,3,0
130893,1,41,36,12,3,0.0,6,3,0
130899,0,28,44,12,5,0.0,9,5,0
130903,1,28,19,12,2,0.0,7,5,0
130908,1,26,21,12,3,0.0,10,3,0
130909,0,33,9,12,1,0.0,8,4,0
130916,0,25,44,12,3,0.0,6,1,0
130921,1,28,18,12,5,0.0,8,3,0
130924,0,31,23,12,5,0.0,9,3,0
130933,0,25,30,12,4,0.0,7,3,0
130935,1,21,18,12,1,0.0,8,2,0
130942,1,22,18,12,3,0.0,7,3,0
130955,0,27,2,12,4,0.0,6,4,0
130969,0,29,15,12,3,0.0,9,4,0
130971,0,21,35,12,1,0.0,10,3,0
130974,0,27,46,12,1,0.0,10,3,0
130975,1,21,3,12,1,0.0,8,1,0
130980,0,34,6,12,2,0.0,8,4,0
130984,0,33,48,12,3,0.0,6,1,0
130985,1,30,18,12,2,0.0,5,1,0
130986,1,20,18,12,4,0.0,9,1,0
130989,0,30,48,12,1,0.0,8,5,0
130991,1,20,9,12,1,0.0,9,3,0
130992,0,22,48,12,1,0.0,8,2,0
130995,1,23,49,12,4,0.0,8,3,0
130997,1,27,22,12,5,0.0,6,1,0
131001,1,33,23,12,2,0.0,8,4,0
131020,1,33,22,12,3,0.0,5,1,0
131028,1,26,18,12,1,0.0,7,3,0
131030,0,21,36,12,5,0.0,7,3,0
131034,0,23,42,12,4,0.0,6,2,0
131036,1,27,18,12,2,0.0,9,3,0
131037,1,19,47,12,3,0.0,9,3,0
131038,1,27,30,12,2,0.0,7,3,0
131046,1,27,23,12,1,0.0,6,4,0
131053,1,21,21,12,4,0.0,5,2,0
131058,1,20,4,12,2,0.0,9,3,0
131072,1,23,42,12,1,0.0,8,2,0
131074,1,34,2,12,4,0.0,6,2,0
131076,1,24,15,12,2,0.0,8,3,0
131083,1,18,18,12,4,0.0,7,2,0
131089,0,32,10,12,5,0.0,6,3,0
131104,0,33,15,12,3,0.0,10,3,0
131105,1,21,16,12,2,0.0,7,3,0
131107,0,20,18,12,4,0.0,8,5,0
131110,1,26,48,12,4,0.0,8,3,0
131111,1,32,18,12,5,0.0,8,2,0
131113,0,29,6,12,1,0.0,5,2,0
131122,1,28,22,12,5,0.0,6,3,0
131126,1,26,49,12,1,0.0,9,1,0
131132,1,19,36,12,4,0.0,7,5,0
131133,1,18,18,12,5,0.0,7,3,0
131140,1,32,18,12,5,0.0,9,1,0
131141,0,24,2,12,3,0.0,9,1,0
131142,1,34,18,12,1,0.0,8,5,0
131151,1,23,23,12,1,0.0,6,4,0
131152,0,18,12,12,5,0.0,9,3,0
131154,1,33,36,12,4,0.0,10,3,0
131173,0,24,30,12,4,0.0,7,2,0
131175,1,33,17,12,2,0.0,9,3,0
131176,0,23,18,12,1,0.0,5,1,0
131178,1,22,36,12,4,0.0,8,1,0
131179,1,21,2,12,1,0.0,9,1,0
131183,0,33,9,12,2,0.0,6,4,0
131184,1,24,15,12,5,0.0,7,3,0
131193,0,23,16,12,2,0.0,7,4,0
131209,1,21,23,12,1,0.0,7,3,0
131210,0,18,18,12,3,0.0,5,3,0
131215,0,18,23,12,3,0.0,5,4,0
131227,1,29,31,12,3,0.0,9,2,0
131233,1,23,17,12,1,0.0,10,1,0
131234,0,29,48,12,4,0.0,6,4,0
131240,1,19,47,12,1,0.0,5,4,0
131247,0,19,9,12,4,0.0,8,4,0
131252,1,32,47,12,1,0.0,6,2,0
131260,1,29,18,12,2,0.0,7,5,0
131266,1,34,42,12,2,0.0,8,4,0
131275,0,30,27,12,3,0.0,9,2,0
131286,0,21,18,12,5,0.0,8,2,0
131288,1,26,43,12,4,0.0,7,3,0
131304,0,34,10,12,4,0.0,9,2,0
131305,1,21,17,12,4,0.0,7,5,0
131306,1,18,18,12,3,0.0,5,1,0
131321,0,19,48,12,4,0.0,9,3,0
131326,0,24,19,12,3,0.0,7,4,0
131334,0,18,15,12,3,0.0,8,4,0
131340,0,31,15,12,2,0.0,8,4,0
131341,1,26,46,12,3,0.0,10,4,0
131345,1,25,48,12,3,0.0,6,3,0
131347,0,28,42,12,2,0.0,7,5,0
131350,1,18,3,12,2,0.0,6,4,0
131360,0,25,22,12,4,0.0,8,1,0
131363,0,31,31,12,1,0.0,8,3,0
131370,1,29,38,12,3,0.0,9,3,0
131371,0,20,38,12,3,0.0,10,4,0
131375,0,34,31,12,4,0.0,8,5,0
131376,1,30,18,12,2,0.0,8,2,0
131378,1,25,49,12,5,0.0,9,4,0
131383,0,-15,30,12,4,0.0,6,3,0
131384,1,30,12,12,5,0.0,8,3,0
131388,0,33,48,12,5,0.0,6,3,0
131390,0,31,21,12,2,0.0,9,1,0
131401,1,21,18,12,5,0.0,8,5,0
131405,0,31,38,12,5,0.0,9,3,0
131420,0,30,4,12,3,0.0,6,2,0
131430,1,24,38,12,4,0.0,10,1,0
131433,1,24,36,12,3,0.0,6,2,0
131437,0,27,7,12,4,0.0,9,3,0
131440,1,18,18,12,3,0.0,6,4,0
131444,0,32,18,12,4,0.0,8,1,0
131447,0,24,21,12,2,0.0,9,5,0
131473,1,32,9,12,4,0.0,10,3,0
131475,1,34,23,12,3,0.0,9,2,0
131483,1,33,21,12,1,0.0,10,4,0
131490,1,27,21,12,5,0.0,9,4,0
131499,0,20,47,12,4,0.0,8,5,0
131504,1,34,19,12,3,0.0,6,3,0
131516,1,24,12,12,4,0.0,9,2,0
131526,0,28,22,12,3,0.0,6,3,0
131537,1,-15,31,12,5,0.0,8,4,0
131555,1,27,3,12,4,0.0,9,1,0
131558,1,21,16,12,5,0.0,8,1,0
131578,1,20,31,12,4,0.0,6,5,0
131582,1,21,18,12,1,0.0,9,5,0
131586,0,32,44,12,3,0.0,7,3,0
131587,0,32,35,12,1,0.0,8,1,0
131589,1,29,43,12,3,0.0,8,5,0
131598,1,34,21,12,3,0.0,6,1,0
131619,1,29,44,12,3,0.0,9,2,0
131623,0,24,27,12,2,0.0,6,3,0
131629,0,75,18,12,5,0.0,6,3,0
131634,1,28,31,12,4,0.0,5,1,0
131642,1,34,27,12,3,0.0,9,2,0
131644,1,28,15,12,3,0.0,8,5,0
131651,1,19,16,12,5,0.0,9,3,0
131660,1,24,4,12,4,0.0,9,3,0
131665,1,28,42,12,3,0.0,7,5,0
131680,1,20,16,12,5,0.0,6,3,0
131682,1,30,44,12,4,0.0,10,2,0
131692,0,33,15,12,4,0.0,10,1,0
131693,0,22,21,12,5,0.0,5,1,0
131697,1,21,19,12,5,0.0,10,2,0
131708,0,24,4,12,1,0.0,10,3,0
131711,1,26,37,12,4,0.0,10,3,0
131713,1,31,36,12,2,0.0,10,1,0
131717,0,34,3,12,4,0.0,9,4,0
131734,0,20,27,12,3,0.0,7,4,0
131736,0,18,46,12,4,0.0,10,3,0
131754,0,28,23,12,2,0.0,6,2,0
131756,0,32,6,12,1,0.0,8,5,0
131761,0,23,22,12,4,0.0,6,4,0
131762,0,21,23,12,4,0.0,10,3,0
131766,0,27,6,12,1,0.0,6,4,0
131769,1,31,35,12,2,0.0,7,1,0
131771,0,20,6,12,4,0.0,9,1,0
131772,0,27,18,12,5,0.0,7,3,0
131773,1,20,21,12,1,0.0,6,4,0
131778,0,30,43,12,1,0.0,8,3,0
131780,1,32,18,12,1,0.0,8,4,0
131781,1,22,18,12,2,0.0,9,4,0
131785,1,29,23,12,1,0.0,5,1,0
131796,1,32,43,12,3,0.0,6,3,0
131798,1,27,15,12,3,0.0,9,3,0
131800,1,33,18,12,3,0.0,6,3,0
131801,0,18,15,12,3,0.0,5,4,0
131804,0,29,36,12,1,0.0,6,3,0
131819,1,31,47,12,5,0.0,9,2,0
131820,0,22,17,12,1,0.0,6,5,0
131823,0,34,4,12,2,0.0,5,4,0
131826,1,32,36,12,1,0.0,10,3,0
131829,0,34,7,12,3,0.0,8,1,0
131835,1,19,31,12,1,0.0,6,2,0
131836,1,34,18,12,3,0.0,9,1,0
131853,1,32,22,12,4,0.0,7,3,0
131857,1,23,44,12,3,0.0,6,3,0
131862,0,33,22,12,2,0.0,9,5,0
131871,0,30,31,12,4,0.0,8,1,0
131874,1,75,15,12,2,0.0,7,4,0
131879,1,24,3,12,4,0.0,8,4,0
131891,0,23,37,12,1,0.0,7,3,0
131893,1,18,23,12,4,0.0,9,5,0
131896,0,24,18,12,3,0.0,9,2,0
131901,0,27,6,12,5,0.0,9,5,0
131906,1,25,3,12,3,0.0,8,3,0
131911,0,18,44,12,5,0.0,8,1,0
131922,0,19,42,12,5,0.0,10,5,0
131940,0,29,19,12,1,0.0,10,4,0
131942,0,28,18,12,1,0.0,7,5,0
131943,1,32,6,12,3,0.0,10,3,0
131946,1,19,18,12,3,0.0,8,5,0
131949,0,28,21,12,1,0.0,7,4,0
131962,1,31,16,12,3,0.0,9,1,0
131965,1,28,47,12,3,0.0,8,3,0
131971,1,20,42,12,1,0.0,9,4,0
131977,0,20,37,12,3,0.0,10,1,0
131979,1,24,4,12,4,0.0,8,2,0
131984,0,28,49,12,3,0.0,5,5,0
131988,0,27,17,12,3,0.0,9,1,0
131991,0,18,16,12,4,0.0,7,3,0
131992,0,18,48,12,2,0.0,5,3,0
131993,1,21,18,12,3,0.0,7,3,0
131997,0,19,18,12,2,0.0,9,3,0
131999,0,25,12,12,3,0.0,6,5,0
132000,1,23,22,12,5,0.0,7,1,0
132001,1,32,46,12,4,0.0,6,2,0
132009,1,25,21,12,5,0.0,8,3,0
132012,0,21,44,12,3,0.0,6,2,0
132013,1,33,19,12,5,0.0,10,3,0
132017,1,33,21,12,3,0.0,6,1,0
132019,1,23,43,12,3,0.0,6,2,0
132036,0,28,36,12,2,0.0,6,4,0
132038,0,22,18,12,3,0.0,9,3,0
132042,0,32,27,12,2,0.0,6,4,0
132044,1,31,48,12,4,0.0,6,5,0
132048,1,29,7,12,4,0.0,8,4,0
132049,0,25,23,12,5,0.0,9,4,0
132063,1,20,43,12,3,0.0,5,3,0
132065,0,20,30,12,3,0.0,6,5,0
132067,0,20,44,12,4,0.0,6,2,0
132070,1,20,22,12,2,0.0,6,5,0
132072,1,23,18,12,1,0.0,9,1,0
132074,0,34,6,12,2,0.0,7,4,0
132083,0,31,30,12,1,0.0,9,3,0
132084,1,21,48,12,1,0.0,10,3,0
132088,1,33,49,12,4,0.0,5,4,0
132089,1,19,23,12,4,0.0,8,1,0
132094,0,20,9,12,2,0.0,8,4,0
132095,1,21,9,12,3,0.0,7,3,0
132103,1,31,7,12,5,0.0,5,3,0
132104,1,34,3,12,4,0.0,9,2,0
132106,0,31,27,12,1,0.0,7,5,0
132108,0,28,36,12,3,0.0,7,3,0
132109,1,27,42,12,3,0.0,8,5,0
132111,0,28,44,12,5,0.0,6,5,0
132118,1,32,21,12,5,0.0,6,3,0
132131,1,27,12,12,2,0.0,7,4,0
132132,1,24,18,12,4,0.0,6,3,0
132133,0,21,12,12,5,0.0,5,1,0
132134,0,18,43,12,4,0.0,9,3,0
132145,1,29,18,12,4,0.0,9,2,0
132146,1,32,18,12,1,0.0,8,1,0
132152,1,33,48,12,2,0.0,7,3,0
132156,0,28,44,12,4,0.0,10,1,0
132158,1,28,2,12,2,0.0,8,1,0
132159,0,20,23,12,5,0.0,5,3,0
132166,1,32,15,12,5,0.0,8,5,0
132168,1,28,6,12,5,0.0,7,2,0
132169,0,31,4,12,2,0.0,7,1,0
132172,1,24,17,12,3,0.0,7,4,0
132191,0,33,23,12,4,0.0,7,3,0
132194,0,34,21,12,3,0.0,6,3,0
132199,1,20,6,12,4,0.0,10,3,0
132201,0,28,18,12,3,0.0,6,4,0
132202,0,34,18,12,3,0.0,5,2,0
132208,1,19,3,12,5,0.0,6,3,0
132218,0,24,49,12,3,0.0,6,2,0
132225,1,23,16,12,1,0.0,10,1,0
132228,1,33,38,12,1,0.0,10,3,0
132229,0,21,17,12,4,0.0,7,2,0
132230,1,33,37,12,2,0.0,8,4,0
132236,0,29,17,12,3,0.0,8,1,0
132237,0,18,3,12,3,0.0,10,2,0
132239,1,20,18,12,5,0.0,9,3,0
132240,0,18,16,12,3,0.0,8,2,0
132248,0,24,48,12,2,0.0,7,2,0
132249,0,29,6,12,4,0.0,7,1,0
132250,1,21,44,12,1,0.0,8,5,0
132253,1,33,37,12,1,0.0,7,5,0
132262,0,30,47,12,5,0.0,6,1,0
132266,1,21,15,12,5,0.0,9,2,0
132273,0,31,46,12,5,0.0,6,2,0
132283,0,27,44,12,2,0.0,5,4,0
132287,0,24,18,12,2,0.0,9,4,0
132301,1,18,18,12,5,0.0,8,5,0
132308,0,26,18,12,4,0.0,6,2,0
132311,1,33,35,12,1,0.0,9,2,0
132317,0,23,2,12,1,0.0,9,3,0
132319,1,20,37,12,3,0.0,9,2,0
132336,1,20,18,12,3,0.0,8,4,0
132341,0,19,42,12,4,0.0,6,3,0
132345,1,33,18,12,2,0.0,9,2,0
132347,1,26,30,12,3,0.0,6,3,0
132349,0,32,12,12,4,0.0,5,4,0
132357,0,30,22,12,5,0.0,9,3,0
132366,1,28,17,12,5,0.0,6,2,0
132367,1,24,35,12,3,0.0,10,1,0
132375,1,28,16,12,5,0.0,8,5,0
132376,0,34,3,12,1,0.0,8,1,0
132386,0,29,3,12,1,0.0,6,3,0
132387,1,27,27,12,3,0.0,10,2,0
132402,1,29,18,12,5,0.0,6,3,0
132407,0,33,2,12,3,0.0,7,1,0
132414,0,18,37,12,5,0.0,7,5,0
132419,0,19,10,12,1,0.0,9,5,0
132426,1,20,18,12,5,0.0,7,4,0
132432,1,31,48,12,4,0.0,5,5,0
132433,1,29,47,12,3,0.0,8,1,0
132434,0,18,44,12,5,0.0,8,1,0
132439,1,25,18,12,2,0.0,10,3,0
132447,0,21,18,12,3,0.0,9,4,0
132451,1,27,22,12,5,0.0,5,1,0
132452,1,29,47,12,1,0.0,6,3,0
132456,1,28,47,12,2,0.0,8,5,0
132467,0,18,38,12,4,0.0,7,3,0
132478,1,26,37,12,5,0.0,10,3,0
132481,0,23,38,12,3,0.0,6,4,0
132482,0,23,48,12,1,0.0,10,1,0
132483,1,33,21,12,5,0.0,8,5,0
132490,0,18,9,12,5,0.0,7,1,0
132493,0,29,15,12,5,0.0,7,1,0
132497,1,28,43,12,3,0.0,8,1,0
132508,0,27,27,12,5,0.0,9,1,0
132512,1,19,16,12,1,0.0,9,1,0
132522,1,25,43,12,3,0.0,9,1,0
132524,1,26,36,12,1,0.0,9,5,0
132546,1,32,42,12,4,0.0,6,4,0
132550,1,25,49,13,5,0.0,7,1,0
132564,1,18,44,12,5,0.0,6,4,0
132567,0,28,7,12,3,0.0,6,3,0
132572,1,20,18,12,3,0.0,6,2,0
132580,0,34,27,12,5,0.0,8,3,0
132594,1,19,36,12,4,0.0,8,1,0
132604,1,31,18,12,5,0.0,8,3,0
132612,0,25,7,12,2,0.0,10,5,0
132613,0,24,18,12,4,0.0,10,3,0
132614,1,20,7,12,2,0.0,8,5,0
132615,1,23,38,12,4,0.0,8,5,0
132619,1,21,15,12,5,0.0,9,2,0
132621,1,29,37,12,5,0.0,7,4,0
132628,0,33,37,12,3,0.0,8,3,0
132632,1,30,42,12,1,0.0,9,4,0
132633,1,29,4,12,2,0.0,9,3,0
132643,0,27,17,12,4,0.0,10,1,0
132650,1,24,42,12,5,0.0,7,2,0
132655,1,24,43,12,3,0.0,7,5,0
132660,0,34,10,12,4,0.0,6,3,0
132665,1,25,31,12,3,0.0,6,3,0
132673,1,28,15,12,4,0.0,9,2,0
132680,0,24,43,12,5,0.0,6,1,0
132692,0,28,35,12,1,0.0,7,5,0
132706,1,23,2,12,3,0.0,9,2,0
132709,0,32,22,12,3,0.0,10,5,0
132710,1,34,35,12,4,0.0,8,5,0
132723,0,30,42,12,2,0.0,6,5,0
132726,1,29,41,12,4,0.0,8,2,0
132733,1,18,43,12,5,0.0,8,3,0
132736,1,30,7,12,4,0.0,7,1,0
132740,0,18,38,12,5,0.0,9,3,0
132742,1,21,15,12,1,0.0,6,5,0
132743,1,29,31,12,3,0.0,9,2,0
132750,1,32,46,12,4,0.0,9,2,0
132754,0,31,15,12,3,0.0,9,4,0
132760,1,30,47,12,5,0.0,6,2,0
132762,1,22,44,12,5,0.0,8,4,0
132772,0,24,18,12,2,0.0,9,4,0
132781,1,24,36,12,5,0.0,8,3,0
132782,1,31,43,12,3,0.0,10,3,0
132785,1,25,9,12,3,0.0,9,1,0
132786,0,33,31,12,4,0.0,6,5,0
132787,1,21,12,12,3,0.0,6,3,0
132794,1,-15,18,12,3,0.0,8,5,0
132800,0,25,16,12,4,0.0,6,1,0
132801,0,18,2,12,3,0.0,7,4,0
132810,0,34,44,12,1,0.0,9,3,0
132815,0,19,12,12,4,0.0,9,3,0
132817,0,28,7,12,3,0.0,10,4,0
132824,0,30,21,12,2,0.0,7,3,0
132827,0,19,3,12,3,0.0,6,4,0
132834,1,28,42,12,1,0.0,10,2,0
132840,1,21,18,12,2,0.0,6,3,0
132841,1,33,44,12,4,0.0,6,3,0
132847,0,33,47,12,3,0.0,8,3,0
132850,0,31,49,12,4,0.0,8,1,0
132866,1,27,2,12,1,0.0,6,3,0
132867,1,18,4,12,4,0.0,6,5,0
132891,0,22,18,12,2,0.0,10,5,0
132892,1,25,4,12,3,0.0,8,5,0
132901,0,18,6,12,3,0.0,9,4,0
132904,0,21,48,12,4,0.0,9,4,0
132920,0,33,35,12,4,0.0,9,3,0
132934,0,26,6,12,2,0.0,7,1,0
132945,1,26,38,12,2,0.0,8,4,0
132948,0,28,31,12,5,0.0,8,2,0
132949,0,26,38,12,5,0.0,6,4,0
132958,1,18,36,12,3,0.0,9,2,0
132959,0,32,36,12,3,0.0,6,3,0
132967,1,32,47,12,3,0.0,7,1,0
132968,0,24,47,12,5,0.0,5,1,0
132969,1,20,22,12,5,0.0,5,5,0
132972,0,20,23,12,2,0.0,6,3,0
132979,1,26,2,12,1,0.0,7,1,0
132980,1,20,22,12,3,0.0,6,1,0
132996,1,19,18,12,1,0.0,8,2,0
133009,1,26,18,12,5,0.0,8,3,0
133016,0,25,19,12,4,0.0,5,2,0
133030,1,26,17,12,1,0.0,10,5,0
133040,0,19,22,12,1,0.0,9,4,0
133047,1,18,18,12,5,0.0,9,5,0
133048,0,22,17,12,2,0.0,8,3,0
133050,1,19,46,12,5,0.0,6,4,0
133053,1,31,18,12,1,0.0,6,4,0
133054,0,20,23,12,5,0.0,6,1,0
133057,1,18,42,12,2,0.0,6,2,0
133059,1,30,37,12,1,0.0,6,4,0
133067,0,29,30,12,3,0.0,9,5,0
133089,0,30,31,12,4,0.0,8,2,0
133091,1,27,48,12,3,0.0,6,3,0
133095,0,29,38,12,1,0.0,7,4,0
133098,1,29,15,12,4,0.0,7,3,0
133103,0,75,18,12,1,0.0,10,3,0
133115,1,18,38,12,4,0.0,6,1,0
133121,1,29,22,12,3,0.0,6,4,0
133122,0,22,44,12,1,0.0,7,3,0
133130,1,34,21,12,3,0.0,9,1,0
133131,1,24,15,12,2,0.0,9,3,0
133132,0,23,23,12,2,0.0,6,3,0
133139,0,26,7,12,4,0.0,9,4,0
133141,0,32,47,12,4,0.0,5,3,0
133147,0,22,19,12,5,0.0,7,4,0
133149,1,18,15,12,2,0.0,7,4,0
133151,1,34,21,12,3,0.0,8,1,0
133152,0,33,22,12,1,0.0,6,2,0
133154,1,20,21,12,4,0.0,9,3,0
133157,1,20,15,12,5,0.0,7,3,0
133160,0,33,18,12,3,0.0,9,5,0
133165,1,27,43,12,3,0.0,5,5,0
133167,1,21,2,12,5,0.0,6,4,0
133173,1,21,19,12,5,0.0,8,3,0
133184,1,28,30,12,2,0.0,9,4,0
133186,1,28,7,12,5,0.0,9,3,0
133194,1,22,36,12,3,0.0,7,3,0
133198,1,21,36,12,5,0.0,8,1,0
